Pacote,Tempo_ms,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temp_MPU(C),Temp_BMP(C),Pressao(hPa),Altitude(m),Temp_SHT(C),Umidade_SHT(%),Temp_DS18B20(C)
2916,2164625,-1.35,-0.80,10.95,-0.00,0.00,-0.03,31.03,28.44,973.82,333.62,28.11,51.58,28.25
2917,2165364,-1.35,-0.79,10.96,-0.00,0.00,-0.03,31.04,28.44,973.82,333.62,28.11,51.62,28.19
2918,2166103,-1.33,-0.79,10.93,-0.00,0.00,-0.03,31.04,28.44,973.81,333.63,28.11,51.62,28.25
2919,2166842,-1.34,-0.79,10.97,-0.00,0.00,-0.03,31.03,28.44,973.81,333.63,28.12,51.60,28.25
2920,2167581,-1.35,-0.81,10.97,-0.00,0.00,-0.03,31.04,28.44,973.81,333.65,28.11,51.57,28.19
2921,2168320,-1.33,-0.83,10.94,-0.00,0.00,-0.03,31.03,28.44,973.81,333.66,28.08,51.60,28.19
2922,2169059,-1.32,-0.80,10.94,-0.01,0.01,-0.00,31.01,28.44,973.81,333.68,28.11,51.56,28.19
2923,2169797,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.44,973.81,333.69,28.12,51.59,28.19
2924,2170536,-1.36,-0.81,10.95,-0.00,0.00,-0.00,31.03,28.44,973.81,333.65,28.13,51.59,28.19
2925,2171275,-1.35,-0.78,10.96,-0.00,0.00,-0.03,31.02,28.44,973.81,333.65,28.13,51.58,28.19
2926,2172014,-1.33,-0.80,10.96,-0.07,-0.07,-0.07,25.98,28.44,973.81,333.67,28.12,51.59,28.19
2927,2172753,-1.31,-0.80,10.96,-0.00,0.00,-0.03,31.06,28.44,973.81,333.67,28.12,51.57,28.19
2928,2173492,-1.30,-0.82,10.95,-0.01,0.00,-0.11,31.02,28.44,973.81,333.65,28.13,51.57,28.19
2929,2174231,-1.36,-0.81,10.81,-0.07,-0.07,-0.14,35.77,28.44,973.81,333.65,28.15,51.56,28.25
2930,2174970,-1.35,-0.81,10.96,-0.00,0.00,-0.03,31.05,28.44,973.81,333.68,28.13,51.56,28.19
2931,2175709,-1.35,-0.80,10.93,-0.00,-0.00,-0.03,31.05,28.44,973.81,333.69,28.16,51.59,28.25
2932,2176448,-1.31,-0.80,10.96,-0.00,0.00,-0.03,31.08,28.45,973.81,333.70,28.19,51.57,28.25
2933,2177187,-1.37,-0.80,10.95,-0.00,0.00,-0.03,31.09,28.45,973.81,333.70,28.18,51.59,28.25
2934,2177926,-1.34,-0.80,10.94,-0.00,0.00,-0.03,31.06,28.46,973.81,333.69,28.19,51.54,28.25
2935,2178665,-1.35,-0.81,10.97,-0.00,0.00,-0.03,31.07,28.47,973.81,333.70,28.19,51.60,28.25
2936,2179404,-1.31,-0.81,10.93,-0.00,0.00,-0.03,31.06,28.48,973.81,333.70,28.19,51.57,28.25
2937,2180192,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.48,973.80,333.73,28.22,51.57,28.25
2938,2180931,-1.34,-0.80,10.96,-0.00,-0.07,-0.07,31.08,28.49,973.81,333.69,28.21,51.57,28.31
2939,2181669,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.49,973.80,333.72,28.22,51.55,28.31
2940,2182408,-1.34,-0.80,10.96,-0.00,0.00,-0.03,31.07,28.50,973.80,333.73,28.22,51.56,28.31
2941,2183147,-1.33,-0.81,10.96,-0.00,0.00,-0.03,31.07,28.51,973.80,333.72,28.26,51.64,28.31
2942,2183886,-1.34,-0.80,10.95,-0.00,0.00,-0.03,31.08,28.51,973.80,333.71,28.28,51.58,28.31
2943,2184625,-1.33,-0.82,10.94,-0.00,0.00,-0.03,31.10,28.52,973.81,333.70,28.26,51.60,28.31
2944,2185364,-1.34,-0.81,10.95,-0.00,0.00,-0.03,31.09,28.53,973.81,333.70,28.26,51.60,28.31
2945,2186103,-1.35,-0.78,10.96,-0.00,0.00,-0.03,31.10,28.53,973.80,333.71,28.28,51.55,28.31
2946,2186842,-1.37,-0.77,10.96,-0.00,0.00,-0.03,31.10,28.54,973.81,333.70,28.28,51.55,28.31
2947,2187581,-1.34,-0.80,10.95,-0.00,0.00,-0.03,31.10,28.54,973.80,333.72,28.29,51.54,28.31
2948,2188320,-1.32,-0.79,10.96,-0.00,0.00,-0.03,31.11,28.55,973.80,333.72,28.31,51.58,28.31
2949,2189059,-1.30,-0.77,10.97,-0.00,-0.00,-0.03,31.11,28.55,973.80,333.74,28.28,51.55,28.31
2950,2189798,-1.33,-0.80,10.95,-0.00,0.00,-0.03,31.10,28.56,973.80,333.73,28.28,51.55,28.31
2951,2190537,-1.35,-0.81,10.92,-0.00,0.00,-0.03,31.10,28.56,973.80,333.73,28.29,51.55,28.38
2952,2191276,-1.36,-0.83,10.94,-0.01,0.01,-0.00,31.11,28.57,973.80,333.76,28.29,51.56,28.31
2953,2192014,0.00,22.17,8.27,-1.30,-15.26,0.00,84.81,28.57,973.80,333.73,28.31,51.59,28.31
2954,2192753,-1.33,-0.82,10.97,-0.00,0.00,-0.03,31.12,28.58,973.80,333.77,28.31,51.59,28.38
2955,2193492,-1.33,-0.82,10.93,-0.00,0.00,-0.03,31.12,28.58,973.80,333.77,28.31,51.59,28.38
2956,2194231,-1.34,-0.79,10.95,-0.00,-0.07,-0.07,31.12,28.59,973.80,333.78,28.29,51.59,28.38
2957,2194970,-1.30,-0.80,10.95,-0.00,0.00,-0.03,31.13,28.60,973.80,333.77,28.31,51.60,28.31
2958,2195709,-1.34,-0.79,10.96,-0.00,0.00,-0.03,31.15,28.60,973.80,333.77,28.32,51.58,28.31
2959,2196448,-1.32,-0.81,10.98,-0.00,0.00,-0.00,31.14,28.61,973.80,333.77,28.31,51.59,28.31
2960,2197187,-1.36,-0.80,10.95,-0.00,0.00,-0.03,31.14,28.62,973.80,333.75,28.32,51.60,28.31
2961,2197926,-1.31,-0.81,10.99,-0.00,0.00,-0.03,31.14,28.63,973.80,333.75,28.33,51.59,28.38
2962,2198665,-1.32,-0.80,10.96,-0.00,0.00,-0.03,31.15,28.63,973.80,333.76,28.31,51.57,28.31
2963,2199404,-1.32,-0.81,10.97,-0.00,0.00,-0.03,31.16,28.64,973.80,333.76,28.33,51.56,28.38
2964,2200143,-1.35,-0.77,10.98,-0.00,0.00,-0.03,31.15,28.64,973.80,333.73,28.36,51.60,28.38
2965,2200931,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.65,973.80,333.74,28.35,51.56,28.38
2966,2201670,-1.26,-0.80,11.00,-0.00,-0.00,-0.03,31.15,28.65,973.81,333.68,28.38,51.56,28.38
2967,2202409,-1.32,-0.78,10.95,-0.00,0.00,-0.03,31.17,28.66,973.81,333.70,28.36,51.55,28.31
2968,2203148,-1.35,-0.80,10.97,-0.00,0.00,-0.03,31.15,28.66,973.81,333.70,28.35,51.55,28.38
2969,2203887,-1.35,-0.78,10.99,-0.00,0.00,-0.03,31.15,28.66,973.81,333.70,28.35,51.54,28.38
2970,2204626,-1.33,-0.80,10.95,-0.00,0.00,-0.03,31.17,28.67,973.81,333.68,28.33,51.57,28.38
2971,2205365,-1.35,-0.82,10.95,-0.00,-0.07,-0.07,31.17,28.67,973.81,333.70,28.35,51.57,28.31
2972,2206104,-1.33,-0.80,10.95,-0.00,0.00,-0.03,31.17,28.67,973.81,333.70,28.33,51.58,28.38
2973,2206843,-1.36,-0.81,10.95,-0.00,0.00,-0.03,31.18,28.67,973.81,333.70,28.35,51.53,28.38
2974,2207582,-1.33,-0.80,10.97,-0.00,0.00,-0.03,31.17,28.68,973.81,333.69,28.35,51.52,28.38
2975,2208321,-1.34,-0.80,10.95,-0.00,0.00,-0.03,31.18,28.68,973.81,333.70,28.36,51.55,28.38
2976,2209060,-1.39,-0.78,10.91,-0.00,-0.07,-0.07,31.19,28.68,973.81,333.70,28.38,51.58,28.38
2977,2209799,-1.35,-0.79,10.96,-0.00,0.00,-0.03,31.18,28.68,973.81,333.68,28.35,51.54,28.31
2978,2210538,-1.31,-0.81,10.98,-0.00,0.00,-0.03,31.19,28.68,973.81,333.69,28.36,51.56,28.38
2979,2211277,-1.25,-0.83,10.97,-0.00,0.00,-0.03,31.18,28.68,973.81,333.69,28.39,51.58,28.38
2980,2212016,-1.33,-0.80,10.98,-0.00,0.00,-0.03,31.19,28.68,973.81,333.69,28.39,51.53,28.38
2981,2212805,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.68,973.80,333.73,28.38,51.54,28.38
2982,2213544,-1.34,-0.79,10.98,-0.00,0.00,-0.03,31.18,28.69,973.80,333.71,28.40,51.57,28.31
2983,2214333,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.69,973.80,333.72,28.38,51.55,28.38
2984,2215072,-1.33,-0.79,10.95,-0.00,0.00,-0.03,31.17,28.69,973.80,333.72,28.40,51.55,28.38
2985,2215811,-1.34,-0.81,10.95,-0.00,0.00,-0.03,31.20,28.69,973.80,333.72,28.36,51.57,28.38
2986,2216550,-1.34,-0.79,10.96,-0.00,0.00,-0.03,31.18,28.69,973.80,333.71,28.38,51.54,28.38
2987,2217289,-1.33,-0.79,10.97,-0.00,0.00,-0.03,31.19,28.69,973.81,333.69,28.36,51.52,28.38
2988,2218028,-1.34,-0.82,10.97,-0.00,0.00,-0.03,31.19,28.69,973.81,333.68,28.36,51.52,28.38
2989,2218767,-1.33,-0.81,10.97,-0.00,0.00,-0.03,31.19,28.69,973.81,333.69,28.36,51.57,28.38
2990,2219506,-1.33,-0.80,10.92,-0.00,-0.00,-0.03,31.19,28.69,973.81,333.69,28.36,51.57,28.38
2991,2220245,-1.33,-0.81,10.95,-0.00,0.00,-0.03,31.18,28.69,973.81,333.69,28.36,51.56,28.31
2992,2220984,-1.35,-0.80,10.95,-0.00,0.00,-0.03,31.19,28.69,973.81,333.68,28.38,51.54,28.38
2993,2221723,-1.33,-0.79,10.97,-0.00,-0.00,-0.03,31.17,28.68,973.81,333.70,28.35,51.53,28.38
2994,2222462,-1.33,-0.81,10.94,-0.00,0.00,-0.03,31.20,28.68,973.81,333.70,28.36,51.57,28.38
2995,2223201,-1.34,-0.82,10.98,-0.00,0.00,-0.03,31.21,28.68,973.81,333.70,28.38,51.54,28.31
2996,2223940,-1.34,-0.80,10.97,-0.00,0.00,-0.12,31.19,28.68,973.81,333.68,28.36,51.57,28.38
2997,2224679,-1.32,-0.78,10.95,-0.00,0.00,-0.03,31.18,28.68,973.80,333.71,28.36,51.55,28.38
2998,2225418,-1.33,-0.80,10.95,-0.00,0.00,-0.03,31.18,28.68,973.81,333.68,28.36,51.57,28.38
2999,2226157,-1.34,-0.80,10.98,-0.00,0.00,-0.03,31.18,28.68,973.81,333.70,28.36,51.54,28.38
3000,2226947,-2.64,-1.60,21.91,-0.00,-0.07,-0.07,31.20,28.68,973.81,333.69,28.35,51.55,28.38
3001,2227686,-1.34,-0.79,10.95,-0.00,0.00,-0.03,31.17,28.67,973.81,333.70,28.36,51.62,28.38
3002,2228425,-1.34,-0.79,10.96,-0.00,0.00,-0.03,31.20,28.67,973.81,333.70,28.35,51.53,28.31
3003,2229164,-1.32,-0.81,10.93,-0.00,0.00,-0.03,31.19,28.67,973.80,333.72,28.38,51.56,28.31
3004,2229903,-1.34,-0.79,10.96,-0.00,0.00,-0.03,31.19,28.67,973.80,333.73,28.36,51.57,28.31
3005,2230642,-1.32,-0.80,10.95,-0.00,0.00,-0.03,31.19,28.67,973.80,333.72,28.35,51.52,28.38
3006,2231381,-1.33,-0.80,10.95,-0.00,0.00,-0.03,31.21,28.67,973.80,333.72,28.36,51.53,28.38
3007,2232120,-1.33,-0.81,10.93,-0.00,0.00,-0.03,31.19,28.67,973.80,333.71,28.36,51.54,28.38
3008,2232859,-1.34,-0.80,10.95,-0.00,0.00,-0.03,31.21,28.66,973.80,333.71,28.33,51.57,28.38
3009,2233598,-1.33,-0.79,10.97,-0.00,0.00,-0.03,31.20,28.66,973.80,333.75,28.36,51.57,28.38
3010,2234337,-1.33,-0.79,10.96,-0.00,0.00,-0.03,31.18,28.66,973.80,333.77,28.35,51.53,28.38
3011,2235127,-2.63,-1.62,21.96,-0.00,0.00,-0.03,31.20,28.66,973.80,333.75,28.36,51.54,28.38
3012,2235866,-1.34,-0.80,10.96,-0.00,0.00,-0.03,31.17,28.66,973.80,333.79,28.35,51.54,28.31
3013,2236605,-1.35,-0.79,10.96,-0.00,0.00,-0.03,31.19,28.66,973.79,333.80,28.36,51.54,28.38
3014,2237344,-1.34,-0.79,10.98,-0.00,0.00,-0.00,31.20,28.65,973.79,333.82,28.33,51.58,28.38
3015,2238083,-1.34,-0.79,10.94,-0.00,0.00,-0.03,31.19,28.65,973.79,333.82,28.38,51.58,28.31
3016,2238822,-1.34,-0.83,10.94,-0.00,0.00,-0.03,31.19,28.65,973.79,333.84,28.35,51.56,28.31
3017,2239561,-1.32,-0.80,10.96,-0.00,0.00,-0.03,31.19,28.65,973.79,333.84,28.38,51.53,28.38
3018,2240350,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.65,973.79,333.88,28.33,51.54,28.38
3019,2241089,-2.66,-1.70,21.96,-0.00,0.00,-0.03,31.19,28.65,973.79,333.86,28.35,51.56,28.38
3020,2241828,-1.33,-0.80,10.93,-0.00,0.00,-0.03,31.19,28.65,973.79,333.86,28.36,51.56,28.38
3021,2242567,-1.35,-0.79,10.94,-0.00,0.00,-0.03,31.19,28.65,973.79,333.87,28.33,51.53,28.38
3022,2243306,-1.34,-0.79,10.95,-0.00,0.00,-0.03,31.20,28.65,973.79,333.87,28.36,51.52,28.31
3023,2244045,-1.35,-0.79,10.96,-0.00,-0.07,-0.07,31.19,28.65,973.79,333.85,28.36,51.54,28.38
3024,2244784,-1.32,-0.81,10.97,-0.00,0.00,-0.03,31.19,28.65,973.79,333.84,28.33,51.54,28.38
3025,2245523,-1.33,-0.80,10.97,-0.00,0.00,-0.03,31.20,28.64,973.79,333.86,28.36,51.50,28.38
3026,2246262,-1.34,-0.80,10.96,-0.01,0.00,-0.12,31.20,28.64,973.79,333.84,28.33,51.55,28.38
3027,2247001,-1.33,-0.79,10.94,-0.00,0.00,-0.03,31.19,28.64,973.79,333.83,28.35,51.54,28.38
3028,2247740,-1.34,-0.80,10.96,-0.00,-0.07,-0.07,31.19,28.64,973.79,333.83,28.35,51.51,28.38
3029,2248479,-1.32,-0.82,10.97,-0.00,0.00,-0.03,31.20,28.64,973.79,333.85,28.35,51.53,28.38
3030,2249218,-1.34,-0.80,10.97,-0.00,0.00,-0.03,31.20,28.64,973.79,333.85,28.35,51.55,28.38
3031,2249957,-1.33,-0.80,10.99,-0.00,0.00,-0.03,31.18,28.64,973.79,333.86,28.33,51.52,28.38
3032,2250696,-1.35,-0.82,10.96,-0.00,0.00,-0.03,31.20,28.64,973.79,333.88,28.33,51.53,28.38
3033,2251435,-1.35,-0.80,10.99,-0.00,0.00,-0.03,31.21,28.64,973.79,333.88,28.33,51.52,28.31
3034,2252225,-2.71,-1.54,21.86,-0.00,0.00,-0.03,31.20,28.64,973.79,333.88,28.35,51.53,28.31
3035,2252964,-1.37,-0.80,10.95,-0.00,-0.00,-0.03,31.20,28.64,973.79,333.88,28.36,51.50,28.38
3036,2253703,-1.36,-0.80,10.99,-0.00,-0.00,-0.03,31.21,28.64,973.79,333.88,28.33,51.51,28.38
3037,2254442,-1.33,-0.86,10.99,-0.00,0.00,-0.03,31.21,28.64,973.78,333.89,28.36,51.51,28.38
3038,2255181,-1.30,-0.88,10.97,-0.00,-0.00,-0.03,31.21,28.64,973.78,333.89,28.33,51.55,28.38
3039,2255920,-1.37,-0.78,10.95,-0.00,-0.00,-0.03,31.22,28.64,973.78,333.92,28.35,51.50,28.38
3040,2256659,-1.36,-0.67,10.96,-0.00,0.00,-0.03,31.24,28.64,973.78,333.93,28.35,51.52,28.38
3041,2257398,-1.36,-0.84,10.92,-0.00,0.00,-0.03,31.22,28.64,973.78,333.95,28.38,51.55,28.38
3042,2258137,-1.36,-0.78,10.95,-0.00,0.00,-0.03,31.22,28.64,973.78,333.95,28.38,51.54,28.38
3043,2258876,-1.39,-0.80,11.04,0.00,-0.00,-0.03,31.22,28.64,973.78,333.96,28.39,51.54,28.38
3044,2259615,-1.33,-0.79,10.96,-0.07,-0.07,-0.07,25.98,28.64,973.78,333.95,28.35,51.52,28.44
3045,2260354,-1.35,-0.80,10.99,-0.00,0.00,-0.03,31.21,28.64,973.78,333.96,28.36,51.56,28.38
3046,2261093,-1.33,-0.81,10.99,-0.00,0.00,-0.03,31.22,28.64,973.78,333.96,28.39,51.56,28.38
3047,2261832,-1.33,-0.80,10.96,-0.00,0.00,-0.03,31.23,28.64,973.78,333.95,28.36,51.51,28.38
3048,2262620,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.64,973.78,333.95,28.40,51.54,28.38
3049,2263359,-1.35,-0.80,10.96,-0.00,0.00,-0.03,31.20,28.64,973.78,333.95,28.36,51.51,28.38
3050,2264098,-1.32,-0.80,10.95,-0.00,0.00,-0.03,31.19,28.64,973.78,333.92,28.36,51.54,28.38
3051,2264837,-1.33,-0.82,10.95,-0.00,0.00,-0.03,31.22,28.64,973.78,333.93,28.38,51.55,28.38
3052,2265625,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.64,973.78,333.92,28.39,51.54,28.38
3053,2266413,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.64,973.78,333.92,28.39,51.50,28.38
3054,2267152,-1.34,-0.81,10.96,-0.00,-0.07,-0.07,31.23,28.64,973.78,333.89,28.36,51.51,28.38
3055,2267891,-1.33,-0.80,10.94,-0.00,0.00,-0.00,31.23,28.64,973.78,333.89,28.40,51.53,28.38
3056,2268630,-1.33,-0.79,10.95,-0.00,0.00,-0.03,31.22,28.64,973.78,333.89,28.38,51.52,28.38
3057,2269369,-1.35,-0.79,10.98,-0.07,-0.07,-0.14,25.98,28.64,973.79,333.88,28.36,51.55,28.38
3058,2270108,-1.34,-0.80,10.98,-0.00,0.00,-0.03,31.22,28.64,973.78,333.89,28.38,51.53,28.38
3059,2270847,-1.35,-0.81,10.96,-0.00,0.00,-0.03,31.22,28.64,973.78,333.89,28.38,51.49,28.38
3060,2271586,-1.34,-0.84,10.98,-0.00,-0.00,-0.03,31.23,28.64,973.78,333.91,28.38,51.51,28.38
3061,2272325,-1.40,-0.80,10.98,-0.00,0.00,-0.03,31.22,28.64,973.78,333.96,28.43,51.49,28.44
3062,2273114,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.67,973.77,334.01,28.45,51.55,28.50
3063,2273853,-1.34,-0.79,10.99,-0.00,-0.07,-0.07,31.24,28.69,973.77,333.99,28.46,51.53,28.50
3064,2274592,-1.35,-0.80,10.96,-0.00,0.00,-0.03,31.25,28.72,973.77,333.98,28.46,51.49,28.50
3065,2275331,-1.33,-0.79,10.95,-0.00,0.00,-0.03,31.23,28.73,973.77,333.98,28.46,51.48,28.50
3066,2276070,-1.28,-0.86,11.06,0.00,-0.00,-0.03,31.24,28.75,973.77,333.97,28.46,51.53,28.50
3067,2276809,-1.30,-0.80,10.96,-0.00,0.00,-0.03,31.24,28.76,973.77,333.97,28.45,51.57,28.50
3068,2277548,-1.40,-0.71,10.87,-0.00,0.00,-0.03,31.25,28.77,973.77,333.97,28.45,51.49,28.50
3069,2278287,-1.19,-0.78,11.05,-0.00,0.00,-0.03,31.25,28.78,973.78,333.92,28.45,51.51,28.50
3070,2279026,-1.33,-0.83,10.96,-0.00,0.00,-0.03,31.27,28.79,973.78,333.94,28.43,51.52,28.50
3071,2279765,-1.40,-0.80,10.95,-0.00,-0.00,-0.03,31.26,28.80,973.78,333.91,28.46,51.54,28.50
3072,2280504,-1.33,-0.79,10.98,-0.00,0.00,-0.03,31.26,28.81,973.78,333.96,28.52,51.52,28.56
3073,2281243,-1.36,-0.80,10.96,-0.00,0.00,-0.03,31.28,28.84,973.78,333.94,28.56,51.51,28.62
3074,2281982,-1.35,-0.84,10.92,-0.00,0.00,-0.03,31.28,28.85,973.78,333.95,28.63,51.49,28.69
3075,2282721,-1.37,-0.80,10.94,-0.07,-0.07,-0.07,27.49,28.88,973.78,333.95,28.71,51.55,28.81
3076,2283460,-1.36,-0.83,10.91,-0.00,0.00,-0.03,31.28,28.89,973.78,333.95,28.68,51.51,28.75
3077,2284199,-1.41,-0.78,10.95,-0.00,0.00,-0.03,31.30,28.92,973.78,333.90,28.65,51.49,28.75
3078,2284987,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.92,973.78,333.91,28.68,51.55,28.69
3079,2285726,-1.38,-0.82,11.00,-0.00,0.00,-0.03,31.32,28.94,973.78,333.89,28.65,51.55,28.75
3080,2286465,-1.34,-0.81,10.97,-0.00,0.00,-0.03,31.34,28.95,973.78,333.89,28.65,51.58,28.69
3081,2287204,-1.33,-0.79,10.94,-0.00,0.00,-0.03,31.34,28.96,973.78,333.89,28.67,51.50,28.75
3082,2287943,-1.31,-0.81,10.99,-0.00,0.00,-0.03,31.33,28.97,973.79,333.85,28.65,51.51,28.69
3083,2288682,-1.27,-0.76,11.01,-0.01,0.00,-0.12,31.33,28.98,973.79,333.86,28.65,51.49,28.69
3084,2289421,-1.33,-0.79,10.97,-0.00,0.00,-0.03,31.35,28.98,973.79,333.84,28.65,51.56,28.69
3085,2290160,-1.35,-0.80,10.96,-0.00,0.00,-0.03,31.34,28.99,973.79,333.84,28.64,51.51,28.69
3086,2290899,-1.36,-0.80,10.97,-0.00,0.00,-0.03,31.33,28.99,973.79,333.82,28.64,51.51,28.69
3087,2291687,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.99,973.79,333.84,28.64,51.55,28.69
3088,2292426,-1.33,-0.81,10.97,-0.00,0.00,-0.03,31.35,29.00,973.79,333.81,28.64,51.51,28.69
3089,2293165,-1.36,-0.78,10.98,-0.00,0.00,-0.03,31.34,29.00,973.79,333.82,28.63,51.53,28.62
3090,2293904,-1.34,-0.81,10.96,-0.00,0.00,-0.03,31.36,29.00,973.79,333.84,28.63,51.49,28.62
3091,2294693,-1.36,-0.80,10.98,-0.01,0.01,-0.12,31.35,29.00,973.79,333.79,28.63,51.53,28.69
3092,2295432,-1.33,-0.80,10.98,-0.00,0.00,-0.03,31.34,28.99,973.79,333.80,28.64,51.53,28.62
3093,2296171,-1.33,-0.80,10.98,-0.00,0.00,-0.03,31.36,28.99,973.79,333.81,28.61,51.46,28.62
3094,2296910,-1.35,-0.81,10.97,-0.00,0.00,-0.03,31.34,28.99,973.79,333.80,28.61,51.49,28.56
3095,2297649,-1.32,-0.79,10.96,-0.00,0.00,-0.03,31.38,28.99,973.79,333.82,28.61,51.48,28.62
3096,2298388,-1.29,-0.81,10.99,-0.00,-0.07,-0.07,31.36,28.98,973.79,333.82,28.60,51.51,28.56
3097,2299127,-1.32,-0.81,10.96,-0.00,0.00,-0.03,31.37,28.98,973.79,333.84,28.61,51.49,28.62
3098,2299866,-1.34,-0.80,10.99,-0.00,0.00,-0.03,31.39,28.98,973.79,333.84,28.60,51.52,28.62
3099,2300605,-1.33,-0.80,10.97,-0.00,-0.00,-0.03,31.36,28.97,973.79,333.86,28.63,51.51,28.56
3100,2301344,-1.34,-0.79,10.93,-0.00,0.00,-0.03,31.36,28.97,973.79,333.87,28.60,51.51,28.62
3101,2302083,-1.33,-0.79,10.98,-0.00,0.00,-0.03,31.38,28.97,973.78,333.90,28.59,51.52,28.62
3102,2302822,-1.33,-0.80,11.00,-0.00,0.00,-0.03,31.35,28.96,973.78,333.94,28.57,51.50,28.56
3103,2303561,-1.35,-0.81,10.97,-0.00,0.00,-0.03,31.38,28.96,973.78,333.93,28.57,51.54,28.62
3104,2304300,-1.34,-0.79,10.99,-0.07,-0.07,-0.07,27.49,28.95,973.78,333.96,28.57,51.53,28.62
3105,2305039,-1.35,-0.81,10.95,-0.00,0.00,-0.03,31.36,28.95,973.77,334.00,28.57,51.51,28.62
3106,2305778,-1.36,-0.79,10.94,-0.00,0.00,-0.03,31.35,28.94,973.77,334.01,28.57,51.51,28.62
3107,2306517,-1.34,-0.80,10.97,-0.00,0.00,-0.03,31.38,28.94,973.77,334.00,28.59,51.51,28.62
3108,2307256,-1.35,-0.78,10.96,-0.07,-0.07,-0.07,27.49,28.93,973.77,334.04,28.56,51.50,28.62
3109,2307995,-1.33,-0.82,10.91,-0.00,0.00,-0.03,31.36,28.93,973.77,334.04,28.57,51.49,28.56
3110,2308734,-1.34,-0.79,10.94,-0.00,0.00,-0.03,31.36,28.93,973.76,334.05,28.57,51.50,28.69
3111,2309473,-1.36,-0.80,10.95,-0.00,0.00,-0.03,31.37,28.92,973.76,334.07,28.56,51.54,28.56
3112,2310212,-1.35,-0.81,10.98,-0.00,0.00,-0.03,31.36,28.92,973.76,334.09,28.59,51.46,28.62
3113,2310951,-1.32,-0.80,10.97,-0.00,0.00,-0.03,31.36,28.92,973.76,334.08,28.56,51.52,28.62
3114,2311690,-1.30,-0.77,10.96,-0.00,0.00,-0.03,31.37,28.91,973.76,334.09,28.57,51.51,28.62
3115,2312429,-1.35,-0.79,10.97,-0.07,-0.07,-0.07,27.49,28.91,973.76,334.07,28.57,51.54,28.62
3116,2313168,-1.34,-0.81,10.97,-0.00,-0.07,-0.07,31.37,28.91,973.76,334.08,28.59,51.49,28.56
3117,2313907,-1.29,-0.82,10.98,-0.00,0.00,-0.03,31.37,28.90,973.76,334.10,28.56,51.52,28.62
3118,2314646,-1.36,-0.82,10.93,-0.00,0.00,-0.03,31.36,28.90,973.76,334.08,28.57,51.51,28.62
3119,2315385,-1.33,-0.81,10.99,-0.00,-0.07,-0.07,31.36,28.90,973.76,334.08,28.57,51.52,28.62
3120,2316124,-1.32,-0.80,10.95,-0.00,0.00,-0.03,31.38,28.90,973.76,334.11,28.59,51.52,28.56
3121,2316863,-1.35,-0.79,10.95,-0.00,0.00,-0.03,31.36,28.90,973.76,334.08,28.59,51.49,28.56
3122,2317602,-1.34,-0.80,10.97,-0.00,0.00,-0.03,31.38,28.89,973.76,334.13,28.56,51.50,28.56
3123,2318341,-1.34,-0.78,10.93,-0.00,0.00,-0.03,31.36,28.89,973.76,334.10,28.57,51.47,28.56
3124,2319131,-2.64,-1.60,21.96,-0.00,0.00,-0.03,31.37,28.89,973.76,334.09,28.60,51.50,28.56
3125,2319870,-1.35,-0.80,10.94,-0.00,0.00,-0.03,31.37,28.89,973.76,334.11,28.57,51.51,28.56
3126,2320609,-1.35,-0.80,10.99,-0.00,0.00,-0.03,31.39,28.88,973.76,334.10,28.56,51.46,28.56
3127,2321348,-1.35,-0.80,10.98,-0.00,0.00,-0.03,31.35,28.88,973.76,334.09,28.54,51.49,28.56
3128,2322087,-1.33,-0.79,10.96,-0.00,0.00,-0.03,31.37,28.88,973.76,334.10,28.53,51.48,28.56
3129,2322826,-1.35,-0.82,10.98,-0.00,0.00,-0.03,31.35,28.88,973.76,334.08,28.56,51.47,28.56
3130,2323565,-1.33,-0.79,10.97,-0.00,0.00,-0.03,31.35,28.88,973.76,334.07,28.54,51.50,28.56
3131,2324304,-1.35,-0.80,10.96,-0.00,0.00,-0.03,31.36,28.87,973.76,334.09,28.54,51.51,28.56
3132,2325043,-1.35,-0.79,10.95,-0.00,0.00,-0.03,31.33,28.87,973.76,334.10,28.54,51.52,28.56
3133,2325782,-1.33,-0.79,10.94,-0.00,0.00,-0.03,31.33,28.87,973.76,334.12,28.54,51.52,28.56
3134,2326521,-1.33,-0.80,10.95,-0.00,0.00,-0.03,31.35,28.87,973.75,334.14,28.56,51.50,28.56
3135,2327260,-1.32,-0.81,10.96,-0.00,0.00,-0.03,31.37,28.86,973.75,334.16,28.54,51.49,28.56
